,datemut,valeurfonc,sbati,pp,valeur_per_met
81,2014-04-04,429446.69783783786,50.13513513513514,2.1981981981981984,8194.055685161813
82,2014-04-05,320315.0,47.25,2.5,6663.08929084123
83,2014-04-06,335000.0,37.0,2.0,9054.054054054053
84,2014-04-07,633859.1934374999,69.171875,2.546875,8042.645067730297
85,2014-04-08,466281.9552238806,49.865671641791046,2.2238805970149254,8955.340243427772
86,2014-04-09,395452.1710526316,50.5921052631579,2.289473684210526,7875.118555898968
87,2014-04-10,502934.8787878788,60.111111111111114,2.5353535353535355,8258.270899175284
88,2014-04-11,501633.9430894309,55.113821138211385,2.4146341463414633,8122.410903698024
89,2014-04-12,485000.0,54.0,3.0,8981.481481481482
90,2014-04-14,507661.88659793814,55.96907216494845,2.443298969072165,8637.640072712196
91,2014-04-15,548233.3804347826,61.58695652173913,2.619565217391304,8585.068024849605
92,2014-04-16,517010.5076923077,57.86153846153846,2.4461538461538463,8671.73986571155
93,2014-04-17,374190.13924050634,53.81012658227848,2.329113924050633,7888.65774740466
94,2014-04-18,400665.11842105264,51.55263157894737,2.3552631578947367,7749.258187629336
95,2014-04-19,212500.0,47.0,2.0,5949.27536231884
96,2014-04-22,497187.98854166665,57.145833333333336,2.3541666666666665,8719.532402374209
97,2014-04-23,438609.7626086956,54.78260869565217,2.2753623188405796,8246.864236034426
98,2014-04-24,477373.7479,52.69,2.23,8628.107553434216
99,2014-04-25,423571.81751824816,53.56204379562044,2.2846715328467155,8013.387026412739
100,2014-04-26,357000.0,41.0,3.0,8707.317073170732
101,2014-04-28,483804.253358209,61.014925373134325,2.4477611940298507,8224.170418702728
102,2014-04-29,545350.4668617022,62.02127659574468,2.5638297872340425,8454.489212614819
103,2014-04-30,465370.011773399,57.59113300492611,2.3793103448275863,8072.767739819784
104,2014-05-02,376419.4285714286,51.82857142857143,2.257142857142857,7817.565473916629
105,2014-05-05,430618.9364864865,54.972972972972975,2.4684684684684686,7919.446145926091
106,2014-05-06,495052.30212121207,57.666666666666664,2.484848484848485,8485.10717625883
107,2014-05-07,445503.14109375,51.8828125,2.3046875,8137.148923370459
108,2014-05-09,327148.48484848486,42.63636363636363,2.0303030303030303,7618.7597135557535
109,2014-05-12,553566.2021276596,63.744680851063826,2.404255319148936,8693.908969447706
110,2014-05-13,469362.9071232877,58.821917808219176,2.2739726027397262,8419.393238376213
111,2014-05-14,420586.3883870968,53.086021505376344,2.3333333333333335,8039.659756266782
112,2014-05-15,522060.42209302326,63.751937984496124,2.565891472868217,8201.303235944357
113,2014-05-16,501535.79591836734,57.765306122448976,2.510204081632653,8529.121599449682
114,2014-05-19,510103.295483871,60.81720430107527,2.5913978494623655,8079.109135341857
115,2014-05-20,490499.74294117646,63.22352941176471,2.4352941176470586,8123.348070011718
116,2014-05-21,420316.24358974356,51.30769230769231,2.230769230769231,8271.891611269431
117,2014-05-22,395640.29347826086,48.57608695652174,2.1956521739130435,7786.724503552634
118,2014-05-23,478737.5352348993,58.69798657718121,2.38255033557047,7836.3163500989995
119,2014-05-24,628000.0,70.8,3.4,8739.615874147235
120,2014-05-26,511423.1692857142,55.72727272727273,2.4155844155844157,8269.146936604891
121,2014-05-27,492703.44091503264,57.03921568627451,2.4248366013071894,8281.582986215917
122,2014-05-28,457273.8429677419,56.92903225806452,2.3806451612903228,8265.917349371237
123,2014-05-29,1232400.0,88.0,2.0,14004.545454545454
124,2014-05-30,476696.99558823527,55.94117647058823,2.5588235294117645,7824.086044529263
125,2014-05-31,180000.0,22.0,2.0,8181.818181818182
126,2014-06-02,474151.24624,58.664,2.544,8300.901885816616
127,2014-06-03,462455.25,57.1125,2.475,8144.980751215311
128,2014-06-04,408418.885,52.07,2.37,7796.970479066216
129,2014-06-05,484628.376146789,53.06422018348624,2.293577981651376,8401.963347426412
130,2014-06-06,521172.57823129254,59.68707482993197,2.5374149659863945,8264.217707804315
131,2014-06-07,221000.0,31.5,1.5,6797.674418604651
132,2014-06-08,248000.0,29.0,2.0,8551.724137931034
133,2014-06-09,240125.0,31.25,1.875,6232.8607160077145
134,2014-06-10,510464.8478125,58.666666666666664,2.4479166666666665,8290.133377634871
135,2014-06-11,372057.1639603961,46.79207920792079,2.0792079207920793,7970.43265155073
136,2014-06-12,486565.71942446043,54.48201438848921,2.5107913669064748,8396.859136394056
137,2014-06-13,467123.35135135136,55.58783783783784,2.364864864864865,8206.843779723165
138,2014-06-14,194000.0,27.5,1.5,7097.597597597598
139,2014-06-16,532923.3298148148,60.583333333333336,2.509259259259259,8558.066646939626
140,2014-06-17,494347.82666666666,57.54666666666667,2.4133333333333336,8357.785118541919
141,2014-06-18,470521.3661971831,57.943661971830984,2.352112676056338,8317.178047327034
142,2014-06-19,434786.30303030304,52.93939393939394,2.3838383838383836,8176.535803894983
143,2014-06-20,507944.44280487805,58.28658536585366,2.5365853658536586,8547.05527220144
144,2014-06-21,242000.0,29.5,1.5,7844.69696969697
145,2014-06-23,445540.7640707965,52.02654867256637,2.336283185840708,8496.500805231955
146,2014-06-24,431304.1724137931,52.577586206896555,2.3017241379310347,7941.015074828529
147,2014-06-25,586757.9822916667,61.46875,2.5416666666666665,9076.495705915528
148,2014-06-26,448861.03481203003,52.97744360902256,2.1278195488721803,8187.321118771424
149,2014-06-27,503713.87030456855,59.92893401015228,2.482233502538071,8297.575541550343
150,2014-06-28,306294.44444444444,44.666666666666664,2.111111111111111,7777.115999942086
151,2014-06-29,684208.0,84.0,4.0,8145.333333333333
152,2014-06-30,548991.304784689,61.3732057416268,2.535885167464115,8424.774988390038
153,2014-07-01,493572.75671875,61.1640625,2.5078125,7889.035830932333
154,2014-07-02,473344.89540540543,56.126126126126124,2.279279279279279,8400.055089446048
155,2014-07-03,584648.5466086956,68.50434782608696,2.5478260869565217,8976.213985574243
156,2014-07-04,479247.14965986396,57.326530612244895,2.54421768707483,8118.526847545357
157,2014-07-07,517870.6523809524,63.371428571428574,2.6095238095238096,8212.891863405126
158,2014-07-08,496031.83960784314,56.55882352941177,2.4901960784313726,8365.136413072783
159,2014-07-09,443844.20107526885,55.505376344086024,2.3010752688172045,7994.023374828506
160,2014-07-10,561205.7977181209,61.58389261744966,2.5503355704697985,8433.846522939872
161,2014-07-11,537908.9559090909,60.72159090909091,2.4829545454545454,8414.287703430127
162,2014-07-15,503320.44958333333,58.61666666666667,2.4833333333333334,8510.201050271002
163,2014-07-16,451214.42046296294,51.27777777777778,2.435185185185185,8609.477574330367
164,2014-07-17,456587.61721311475,54.204918032786885,2.442622950819672,8246.662531340455
165,2014-07-18,468765.8233557047,52.48993288590604,2.4563758389261743,8528.826568260352
166,2014-07-19,324250.0,58.75,2.5,6184.2889908256875
167,2014-07-21,443317.95454545453,53.32727272727273,2.4,8390.782517734784
168,2014-07-22,568229.3794117647,59.247058823529414,2.447058823529412,8666.458895751372
169,2014-07-23,471655.1914018692,54.85981308411215,2.2242990654205608,8268.678548784856
170,2014-07-24,434882.8248275862,54.07586206896552,2.2344827586206897,7957.00774223688
171,2014-07-25,526373.9939759036,59.58433734939759,2.5421686746987953,8647.7779355576
172,2014-07-28,465072.0964912281,55.58771929824562,2.412280701754386,8233.775285092352
173,2014-07-29,498747.25179856113,60.21582733812949,2.568345323741007,8191.540860906492
174,2014-07-30,499454.55194805196,56.76623376623377,2.396103896103896,8543.527684954412
175,2014-07-31,493904.38863207545,57.033018867924525,2.4716981132075473,8219.554677551563
176,2014-08-01,479957.51968503935,58.21259842519685,2.5669291338582676,8108.294551184094
177,2014-08-02,553666.6666666666,59.666666666666664,2.3333333333333335,8882.986432315758
178,2014-08-04,428292.60208333336,49.888888888888886,2.3472222222222223,8251.0361841638
179,2014-08-05,451102.40693548386,54.61290322580645,2.4516129032258065,8337.206859284734
180,2014-08-06,489002.0604651163,54.651162790697676,2.2674418604651163,8052.181361937937
181,2014-08-07,470165.8522727273,53.875,2.284090909090909,8209.485706335212
182,2014-08-08,399998.04288461537,49.00961538461539,2.1634615384615383,7886.987931995814
183,2014-08-11,402903.6904761905,50.142857142857146,2.2857142857142856,8261.17521926586
184,2014-08-12,426361.3826829268,47.75609756097561,2.3658536585365852,8529.398052570978
185,2014-08-13,395720.5,44.375,2.075,8074.79795958076
186,2014-08-14,381077.72340425535,46.234042553191486,2.25531914893617,8132.089483870831
187,2014-08-16,193000.0,65.0,2.0,2969.230769230769
188,2014-08-18,419256.5652173913,50.73913043478261,2.3043478260869565,8618.75055156055
189,2014-08-19,365039.95714285714,46.265306122448976,2.2857142857142856,7801.5851071584375
190,2014-08-20,455212.30740740744,54.94444444444444,2.5925925925925926,8264.51724749618
191,2014-08-21,382135.1763934426,45.85245901639344,2.081967213114754,8180.6365393301485
192,2014-08-22,388985.375,48.3875,2.2625,8350.254370987803
193,2014-08-23,590000.0,200.0,1.0,2950.0
194,2014-08-25,397525.04347826086,49.18260869565217,2.243478260869565,7881.540120966303
195,2014-08-26,441049.46794871794,54.006410256410255,2.33974358974359,8080.944190574063
196,2014-08-27,550424.4122807018,58.59649122807018,2.3684210526315788,8957.200132019183
197,2014-08-28,426131.64569014095,50.23943661971831,2.222535211267606,8559.494379889316
198,2014-08-29,459430.98259713704,54.52351738241309,2.278118609406953,8300.30028193232
199,2014-08-30,347235.28125,44.96875,2.1875,7761.1248189345915
200,2014-08-31,210750.0,26.25,1.25,7984.195064629847
201,2014-09-01,515959.6370967742,58.0,2.5806451612903225,8336.00048969397
202,2014-09-02,411347.4130434783,48.608695652173914,2.260869565217391,8351.173848715536
203,2014-09-03,486511.10447761195,59.19402985074627,2.4029850746268657,8173.113990226747
204,2014-09-04,510032.7376829269,55.9390243902439,2.3048780487804876,8605.701477847326
205,2014-09-05,456721.9636363636,53.80909090909091,2.4,8243.806039137018
206,2014-09-06,496666.6666666667,62.333333333333336,3.0,7977.855244353622
207,2014-09-08,493411.4513888889,64.80555555555556,2.6666666666666665,7856.00006739699
208,2014-09-09,491619.5519753086,59.41975308641975,2.654320987654321,8053.447826629371
209,2014-09-10,392156.9437804878,48.98780487804878,2.2195121951219514,8452.798047672988
210,2014-09-11,465026.5633802817,56.7887323943662,2.267605633802817,7987.96468436263
211,2014-09-12,442964.5,57.435483870967744,2.306451612903226,8023.922154968035
212,2014-09-13,934000.0,106.0,5.0,8811.32075471698
213,2014-09-14,491800.0,57.0,3.0,8628.070175438597
214,2014-09-15,520504.7326732673,64.22772277227723,2.6534653465346536,8098.911915333635
215,2014-09-16,444131.265625,49.71875,2.34375,8387.278835374069
216,2014-09-17,397819.5142857143,47.8,2.4857142857142858,8386.577126906903
217,2014-09-18,442740.98616000003,54.792,2.464,7899.815108897993
218,2014-09-19,421471.224137931,51.922413793103445,2.310344827586207,8057.605783687633
219,2014-09-20,506000.0,75.0,3.6666666666666665,8156.210964607912
220,2014-09-22,551509.250117647,64.30588235294118,2.7529411764705882,8293.356452873551
221,2014-09-23,431798.8965517241,50.689655172413794,2.264367816091954,8090.951566167081
222,2014-09-24,441046.2584269663,52.08988764044944,2.269662921348315,7868.777276045993
223,2014-09-25,411230.2375,52.5125,2.375,7666.389089009067
224,2014-09-26,433735.3181818182,52.93006993006993,2.3916083916083917,8121.310252811953
225,2014-09-27,383000.0,45.4,2.0,8219.814814814814
226,2014-09-28,147000.0,22.0,1.0,6681.818181818182
227,2014-09-29,421250.55782312923,53.04761904761905,2.3741496598639458,7820.942404500698
228,2014-09-30,686186.5,69.70689655172414,2.6724137931034484,8681.486731493238
229,2014-10-01,433084.7373737374,51.696969696969695,2.272727272727273,8454.674560097796
230,2014-10-02,802185.0114942528,67.98850574712644,2.6206896551724137,8505.429207943955
231,2014-10-03,449840.2889908257,52.14678899082569,2.311926605504587,8499.822002464549
232,2014-10-04,202500.0,28.666666666666668,1.3333333333333333,7068.179708530585
233,2014-10-06,391920.0281690141,47.098591549295776,2.352112676056338,8494.814660276323
234,2014-10-07,489598.04986301373,62.67123287671233,2.3972602739726026,7783.1222452833745
235,2014-10-08,444988.17554054054,55.486486486486484,2.3783783783783785,8086.238330155497
236,2014-10-09,455662.27827956993,51.505376344086024,2.21505376344086,8347.142701177969
237,2014-10-10,554963.890754717,62.264150943396224,2.5754716981132075,8412.589593634086
238,2014-10-11,381892.5,41.5,2.5,9556.457983193277
239,2014-10-13,451657.93827160494,57.04938271604938,2.4444444444444446,7886.712775732106
240,2014-10-14,563056.0319354839,59.27956989247312,2.3548387096774195,7923.398831721056
241,2014-10-15,480794.10276190477,58.53333333333333,2.4571428571428573,8125.694665619541
242,2014-10-16,351757.411,46.3375,2.175,7496.82673715264
243,2014-10-17,444462.8956521739,55.84347826086957,2.4434782608695653,7990.995676252792
244,2014-10-18,466100.0,53.8,2.6,8867.628205128205
245,2014-10-20,486726.48250000004,63.9,2.4125,7939.1926964786835
246,2014-10-21,315713.2281818182,44.0,2.109090909090909,7586.699269415247
247,2014-10-22,393432.32033333334,48.96666666666667,2.283333333333333,8452.075379352458
248,2014-10-23,383426.16223404254,47.244680851063826,2.106382978723404,7956.047935836233
249,2014-10-24,447543.5431034483,56.758620689655174,2.603448275862069,7825.281194744906
250,2014-10-25,289680.0,38.4,2.2,6522.947171875743
251,2014-10-27,476139.79476923076,58.15384615384615,2.3692307692307693,7927.100741715014
252,2014-10-28,432593.50666666665,56.52,2.2666666666666666,7757.458987995125
253,2014-10-29,446097.11904761905,53.30952380952381,2.2976190476190474,8142.528762903258
254,2014-10-30,511082.396446281,58.02479338842975,2.512396694214876,8719.31452780217
255,2014-10-31,499626.5402614379,59.1764705882353,2.457516339869281,8153.960482473715
256,2014-11-03,361774.5606451613,46.0,2.2580645161290325,7721.148820430454
257,2014-11-04,417243.8461538461,57.94871794871795,2.4615384615384617,7581.823412364731
258,2014-11-05,481981.54275362316,62.289855072463766,2.449275362318841,7647.7699756168
259,2014-11-06,380116.2131147541,49.18032786885246,2.360655737704918,7605.02260398697
260,2014-11-07,421459.3585950413,54.12396694214876,2.322314049586777,8106.723702988456
261,2014-11-08,400000.0,52.0,2.0,7692.307692307692
262,2014-11-10,517567.64705882355,67.58823529411765,2.5294117647058822,6644.959425170176
263,2014-11-12,402656.17910447763,53.44776119402985,2.417910447761194,7575.568631457095
264,2014-11-13,484104.84892307693,63.49230769230769,2.4,7780.152595144955
265,2014-11-14,470609.66975409834,58.295081967213115,2.4754098360655736,8051.8487673705895
266,2014-11-15,130000.0,27.0,2.0,4814.814814814815
267,2014-11-17,572403.7465753425,64.82191780821918,2.6027397260273974,8953.270472576345
268,2014-11-18,389354.0133333333,51.18666666666667,2.28,7801.47913404942
269,2014-11-19,368048.9193548387,47.145161290322584,2.2419354838709675,8100.83282892385
270,2014-11-20,435694.6533333333,56.29333333333334,2.1466666666666665,7888.4590056561665
271,2014-11-21,476381.5018888889,56.855555555555554,2.488888888888889,8570.369616060305
272,2014-11-22,375000.0,47.5,2.0,7639.7949673811745
273,2014-11-24,488708.83972602733,58.986301369863014,2.493150684931507,8178.548473726224
274,2014-11-25,451183.3915662651,62.55421686746988,2.5301204819277108,7048.132471617951
275,2014-11-26,368996.6533333333,48.57333333333333,2.1466666666666665,7717.0701918673085
276,2014-11-27,492700.0324271845,62.94174757281554,2.466019417475728,7972.548683763569
277,2014-11-28,502659.748150685,63.16438356164384,2.5684931506849313,7675.467083895132
278,2014-11-29,238250.0,28.0,1.25,9350.497455760613
279,2014-12-01,594356.5328125,62.489583333333336,2.4166666666666665,8753.270870543085
280,2014-12-02,457950.74468085106,54.93617021276596,2.4680851063829787,8373.940335226993
281,2014-12-03,444044.2153846154,49.83076923076923,2.123076923076923,8380.791366503488
282,2014-12-04,341693.1328787879,50.878787878787875,2.1515151515151514,7243.710898755135
283,2014-12-05,431574.3958333333,52.489583333333336,2.40625,8121.906345091399
284,2014-12-06,71500.0,12.0,1.0,5958.333333333333
285,2014-12-08,428833.96623376623,51.27272727272727,2.272727272727273,8192.647957424986
286,2014-12-09,373558.4693877551,49.816326530612244,2.316326530612245,7460.957984834246
287,2014-12-10,256586.6,40.8,2.0,6427.532294583691
288,2014-12-11,456205.05901639344,49.16393442622951,2.139344262295082,8652.909973386333
289,2014-12-12,413841.3489102564,54.09615384615385,2.358974358974359,7699.110667779697
290,2014-12-13,344312.5,40.25,2.25,8173.023728722259
291,2014-12-15,539575.1249295775,61.38028169014085,2.528169014084507,8444.712079423278
292,2014-12-16,457067.42566929135,54.74803149606299,2.37007874015748,7766.574874069411
293,2014-12-17,429894.0442372881,54.57627118644068,2.4322033898305087,7743.858120169944
294,2014-12-18,425600.57696969697,52.36969696969697,2.1151515151515152,7874.377270811716
295,2014-12-19,499514.30324894516,55.69620253164557,2.4852320675105486,8458.278196737198
296,2014-12-20,240310.0,34.4,1.8,7066.058882109236
297,2014-12-22,505624.4777070064,55.49044585987261,2.4203821656050954,8476.004863273343
298,2014-12-23,453645.692027027,54.317567567567565,2.3986486486486487,8501.587473753747
299,2014-12-24,305282.6666666667,48.75,2.2916666666666665,6467.920783771145
300,2014-12-26,254894.45454545456,35.72727272727273,1.7272727272727273,7482.184880373397
301,2014-12-27,518000.0,52.0,3.0,9961.538461538461
302,2014-12-29,426921.5551470588,58.419117647058826,2.3088235294117645,7788.056728165787
303,2014-12-30,467834.1183030304,56.32121212121212,2.315151515151515,8116.140673106705
304,2014-12-31,414167.30054054054,53.054054054054056,2.1621621621621623,7518.978720908497
305,2015-01-02,395675.0,53.0,2.5714285714285716,7493.846874707838
306,2015-01-05,506712.5,65.72222222222223,2.736111111111111,7690.311480844269
307,2015-01-06,465910.2083333333,55.625,2.4305555555555554,7955.495849361614
308,2015-01-07,549549.5901639344,54.57377049180328,2.4098360655737703,9074.464950682348
309,2015-01-08,444437.81276315794,50.078947368421055,2.3289473684210527,8551.75418147616
310,2015-01-09,442515.6299212598,54.68503937007874,2.267716535433071,8282.67245703875
311,2015-01-10,259000.0,34.333333333333336,1.6666666666666667,9425.373134328358
312,2015-01-12,474551.4457831325,52.51807228915663,2.2650602409638556,8338.722153071161
313,2015-01-13,436415.0,58.42028985507246,2.4347826086956523,8061.636062031801
314,2015-01-14,449159.82352941175,48.51470588235294,2.1911764705882355,8675.646075151084
315,2015-01-15,431189.8535,53.358333333333334,2.433333333333333,8028.008328976181
316,2015-01-16,471488.5084745763,57.440677966101696,2.3728813559322033,8129.86917439777
317,2015-01-17,67725.0,39.0,2.0,1736.5384615384614
318,2015-01-19,417459.9772727273,51.32954545454545,2.1931818181818183,8329.680760519534
319,2015-01-20,664947.8513513514,60.91891891891892,2.418918918918919,8099.9457022010265
320,2015-01-21,459722.17294117645,52.6764705882353,2.3823529411764706,7848.326024687837
321,2015-01-22,378923.1537777778,48.91111111111111,2.1777777777777776,7214.653704312291
322,2015-01-23,432757.13985815604,54.709219858156025,2.354609929078014,7406.947403906217
323,2015-01-24,331000.0,57.2,2.6,6041.394702772684
324,2015-01-26,439276.4286666667,50.05555555555556,2.2222222222222223,8242.467258783161
325,2015-01-27,499591.9024390244,58.75609756097561,2.4390243902439024,8269.96202941455
326,2015-01-28,404634.98876404495,46.53932584269663,2.134831460674157,8704.164523481468
327,2015-01-29,461753.8432835821,53.723880597014926,2.2611940298507465,7819.610087383197
328,2015-01-30,452386.52427184465,54.48543689320388,2.3398058252427183,8067.258798297023
329,2015-01-31,243719.08333333334,41.5,2.25,6408.155703653906
330,2015-02-02,517529.7228915663,60.0722891566265,2.4819277108433737,8164.425939110356
331,2015-02-03,443609.9574626865,54.1044776119403,2.4776119402985075,8148.632855390094
332,2015-02-04,469189.8524590164,57.442622950819676,2.4262295081967213,7740.125274385372
333,2015-02-05,465339.68292682926,54.170731707317074,2.2560975609756095,8198.097303388513
334,2015-02-06,406166.4582575757,49.74242424242424,2.1818181818181817,8100.825900840995
335,2015-02-07,169000.0,29.166666666666668,1.6666666666666667,5430.153090521308
336,2015-02-08,367888.0,71.0,3.0,5181.521126760564
337,2015-02-09,376957.0,47.0921052631579,2.0526315789473686,8251.546955007507
338,2015-02-10,412731.8,50.7,2.2375,8301.672124123626
339,2015-02-11,469013.746875,59.916666666666664,2.4895833333333335,7939.177760943506
340,2015-02-12,442230.58415841585,53.584158415841586,2.3465346534653464,8093.726723120094
341,2015-02-13,441570.6636893204,50.89320388349515,2.2815533980582523,8306.049622364015
342,2015-02-14,226666.66666666666,29.666666666666668,1.6666666666666667,8896.464646464647
343,2015-02-16,404463.9347826087,47.65217391304348,2.130434782608696,8356.785728778275
344,2015-02-17,687350.1634939759,66.7710843373494,2.5903614457831323,8627.413871521387
345,2015-02-18,458490.89915662643,61.1566265060241,2.566265060240964,7253.522148354233
346,2015-02-19,381711.0825,48.3671875,2.203125,7778.739279642168
347,2015-02-20,433980.28571428574,55.76190476190476,2.357142857142857,7946.063571088881
348,2015-02-21,256283.33333333334,67.33333333333333,2.6666666666666665,5739.619275349364
349,2015-02-23,485307.9288732395,57.50704225352113,2.380281690140845,8065.4608294399995
350,2015-02-24,545545.4303797468,64.60759493670886,2.6202531645569622,8059.64602210267
351,2015-02-25,435838.356627907,50.651162790697676,2.302325581395349,8266.413011855293
352,2015-02-26,504419.22721739125,59.29565217391304,2.5652173913043477,8306.711847879173
353,2015-02-27,448341.84185897437,54.217948717948715,2.4423076923076925,8382.459012328332
354,2015-02-28,378750.0,45.25,2.25,8167.64705882353
355,2015-03-02,479237.19591836736,60.60204081632653,2.663265306122449,7845.647908123797
